Address,Owner,DeFi,Inc. Eligible,Balance,Voting %,Blocks (All time),Ⱥ Payouts (All),Blocks (Last 100K),Ⱥ Payouts (100K),Blocks (Last 1M),Ⱥ Payouts (1M),Update Round,First Valid,Last Valid,Est. Expiration,Key Dilution
M7F57QNV44V3LGT77KX4FHMNJFV5Z2OWQHCKNSWHIIWR247KJJN6IVJB2E,,No,true,1079136.493907,0.05564604426331185,9465,91607.594755,51,468.80743,536,4928.363016,55806464,55730229,55951213,2025-11-27T15:30:34.000Z,471
YD6LPVASOZ73ZK46NNZZSAURBOE6KVX353KGLPNFO5MLMFFQW6EDAJ5FIU,,No,true,1064242.175327,0.05487801360578691,6566,48365.891543,53,486.500061,554,5087.846324,55805221,55344674,58073095,2026-02-05T09:04:53.000Z,1652
XTC4LUY4T5U2KBGRMJD5STGLS2UQJM6QW2N7PCYFB76BYGSH7PV3WOQ22U,,No,true,1025106.8773,0.052859988510199685,3654,34618.731386,65,596.486943,551,5064.00185,55805958,53714252,56461955,2025-12-14T10:20:32.000Z,1658
PFIRU5KEAYZRTRG3DKJ3JVPJWOVSLLJI6UVRMMU5IVT42Q3BXDTLPDLSBQ,,No,true,1024254.889086,0.05281605544507238,4551,43596.80819,57,522.408531,536,4923.536248,55807362,53257637,56257637,2025-12-07T17:11:32.000Z,1733
4TAFMJBSFT7MYTPRZJO3RJJJLHAZXHSHUJAAE56ARVH3NPGXZBYYO5DIUY,,No,true,1023249.70429,0.05276422274553266,4995,46641.630885,60,550.362428,553,5083.436377,55805677,55043941,58043941,2026-02-04T10:05:13.000Z,1733
V3FQG3JRK5IJAT4TJI47OJ63SFQTNLQ5LPR4FN4T4WREVBIXKCPPPHAOWU,,No,true,1014819.02493,0.052329491866273954,6087,45376.097353,58,531.759953,536,4923.37855,55804937,54722211,57722211,2026-01-24T20:19:55.000Z,1733
6VMFPIJJ6T7BT5NIDCAXWKOCKA6U5N54A3ROE3JBELIDDL6ZTZQUTWMMME,,No,true,1014225.105531,0.05229886620830372,4995,48010.941975,38,348.578728,519,4771.743946,55806770,55729466,58729466,2026-02-26T22:46:29.000Z,1733
KKDWFGJVM6ICH7L5LIFDMNIBXJZD2M2KUKT4LLPJAEH3NWP5LB3XB3O45Q,,No,true,1013570.221113,0.05226509686817192,4502,39201.820102,56,513.159602,532,4883.223267,55806427,53549740,56549740,2025-12-17T07:34:48.000Z,1733
AMJVNRZGZ62W2SXYBAESMM2RKUAXWX27DE2IKIR7ZV6UYMBUQCO244HJAI,,No,true,1013341.322418,0.052253293628279934,4048,38567.137398,62,568.04793,587,5391.874711,55806673,55697708,55914523,2025-11-26T10:34:17.000Z,466
NXZ5MZ75MPIVJQ5VBXQLGKGZFNVWAPZNH66VHSI5H54S4Q7M7M6HHMC5LE,,No,true,1012118.551538,0.052190241027523177,8787,63129.479937,60,550.824201,641,5887.961923,55805450,54367094,57085975,2026-01-03T22:31:10.000Z,1649
XQBOKHK7JQBWCHXSRWH5XW5ADMRX6WUHB6WXM4GQUF5BUFETJOLX7AMJRI,,No,true,1011138.104814,0.052139683955169894,1208,11176.799449,49,448.871771,514,4725.424668,55807142,53576000,56576000,2025-12-18T04:17:30.000Z,1733
TLIF34TYTR2GPX4HTSN23AXPDIP7SFUP3Y53UO6AUAP6NO52WZSGHTT4RE,,No,true,994902.588959,0.05130249399912074,2659,25122.380279,41,376.119694,403,3703.944179,55802581,53991004,56748450,2025-12-23T20:18:24.000Z,1661
PCBMUWICEUKCBKF67HRX4EQXQIZ2V7ALY5ABX4PNEVXSIBFPMIJQO5WJNI,,No,true,988843.073737,0.050990033013729695,4790,44979.332963,53,486.113299,489,4497.00748,55805484,55273373,58273373,2026-02-11T23:02:41.000Z,1733
35MLCCGMO7X3Y4XKGIAUGUYKUU3EBGCFT45XTBNYPRIDQDE4EE34GMU6ZM,,No,true,958190.085045,0.049409401114809945,4815,46287.234824,54,495.304665,499,4582.628002,55807118,55630140,58407282,2026-02-16T08:39:41.000Z,1667
2W7Q27C6W3WUYIRCE4MZPSJGEOAEKOZWLL5TZ63FYOVWCITWCBZKDC7BPM,,No,true,950108.043292,0.048992647853600954,4712,45266.766774,53,486.776051,471,4328.276944,55806483,51858205,66823919,2026-11-19T23:02:10.000Z,3869
V6MC7XTJQ3UMYA443JMWAPF473JV757PF7LXYU4CXVIWAXJLMCCGZBIZTE,,No,true,938846.3841,0.048411936526151056,2892,27295.040394,45,411.966451,501,4607.551218,55805508,54259526,57989022,2026-02-02T14:46:17.000Z,1932
LYU3ZAE5VSKC6G5GT4Y3YW5Y7RBC7IZ2PWIGMK72UOZHXYR6PWQ7FW6ACY,,No,true,920735.949321,0.047478065731279294,4159,39074.118544,52,476.115155,499,4585.799016,55800413,53283842,56934546,2025-12-29T23:05:04.000Z,1911
E6IYBB4ZQ7NZ2MSTGJ5XMGQAQC3S2ZRNCHPHELN72A6WVI6EMMPALAQZSE,,No,true,908458.063272,0.046844952316618484,6367,43865.100823,59,540.937483,520,4781.677322,55807053,54878888,57646147,2026-01-22T08:20:19.000Z,1664
2HDPUEQRGYUZNFC7CUM7AOIMIBYYDXKI2SVUAR3ICLZC2YSPDKF743RUAA,,No,true,904599.450611,0.046645981628349376,4134,39168.390389,64,586.329363,529,4858.300658,55807342,55681339,56681339,2025-12-21T15:22:29.000Z,1001
4IPN7ZRZ7BIHOJV4ZXXZTMVWNHOUGNM7FJNHKWFSSWLXDI6EAG27JOUVMA,,No,true,902696.874438,0.04654787463397486,726,6698.874357,40,366.883615,465,4279.812285,55803322,54277640,57277640,2026-01-10T05:41:23.000Z,1733
6A3TUWSHQ5W4C6IIOH4RNQCXBFQWCGTXJRU3XOUST736FRLRSQU3GH4A7Q,,No,true,897698.479226,0.04629013066666125,3756,34276.369109,43,394.170929,396,3634.018819,55806712,54677185,57677185,2026-01-23T08:49:08.000Z,1733
CUET7BBSR5UMDRCK3MYBZ27G3QN5LOXRR54D7JTW3MHNNHLVWNJKJDY7ZY,,No,true,894201.134618,0.04610978888973161,3003,28495.399262,57,522.709993,448,4110.570936,55805409,54970764,57708792,2026-01-24T09:44:53.000Z,1655
YUNVLYMW5UGSGTF6AQE5GNO2OFB22JVNIEY5JT4OVIG5GKSAYU3E3337OI,,No,true,883635.285821,0.04556495726448588,3005,28476.012256,36,329.483918,462,4243.840213,55806697,53499687,56499687,2025-12-15T16:06:08.000Z,1733
VMMAGZW3S333RFRMBL4MSHWAPQJIF2WXULBVR7U3EV2TG3BHQX4Z55QTY4,,No,true,866073.295387,0.04465936719079271,2605,24571.300095,42,384.672786,467,4291.316629,55807253,52122921,55825778,2025-11-23T12:34:35.000Z,1925
MCN5FBWYQLI2K6QEQ4SHX5NPTI7XRWU4UYKXLVL2UBFHDYZ4TKT5QRUPNM,,No,true,856779.367974,0.044180122628938084,4203,39572.393845,45,413.201242,423,3889.267445,55806467,50000000,60000000,2026-04-09T16:52:15.000Z,3163
YK5VYYDSW43HSDOXK7MBPNYXX77NV76BGUGVZ4XLQXQI6NO4JWPMGOXHQI,,No,true,841661.085047,0.043400543172871967,3357,32132.32099,37,339.283841,427,3926.739255,55805645,55734616,58734616,2026-02-27T02:50:12.000Z,1733
4UJ5MRJHMOCIBO5AZ2NSSHMDRNHBXTZGGXRGDAABZRHDGIVZJKO54PKO2Q,,No,true,841390.709315,0.04338660115530927,3150,29409.911208,42,384.778218,439,4034.969784,55804388,48582573,59967410,2026-04-08T15:09:59.000Z,3375
X3QEUAUSOCXI242H7HBOASDZZ6SEBI2SSWSOX2HWPO5D7R6VQYBZGSA44Y,,No,true,836425.144095,0.04313055007781852,3811,36435.14707,45,423.660122,441,4063.982432,55803220,54053961,55925441,2025-11-26T19:10:57.000Z,1369
HBUMVX2NWFBF7GBVJSDWC5HCLOTAUS3VYLDGGVBXD6VAE4KAIRKVSX4PWI,,No,true,832199.265261,0.0429126411830903,1474,13876.786938,47,430.472367,320,2940.082645,55805778,53332008,58732008,2026-02-27T00:46:46.000Z,2324
ZYXEE2JZ2GVYJIES66RSOJ3GHLJTMLCLUAZBEMLJJY33DWYJN5WA4XDBXM,,No,true,831933.723501,0.04289894843095547,2973,28201.731958,50,458.004871,415,3811.90764,55807220,55247037,57994740,2026-02-02T19:16:52.000Z,1658
EXEQQZIQ3H37ZD7WAVFQ4WW7U654V27MQG6CB6G6AFXZMTMZO2FU2LMTJQ,,No,true,829227.014863,0.042759376069601326,3150,30081.477277,46,421.104203,440,4039.370979,55807150,55278849,58278849,2026-02-12T03:21:50.000Z,1733
GSJ7XIV56AIYIYJ46YGICLFFO6I5NUC5TPZDUQNNMXNCNFPM3TES4W7XNU,,No,true,823707.221802,0.04247474604297265,7029,35281.978105,47,432.389934,429,3943.681311,55804278,53240150,56240150,2025-12-07T03:24:00.000Z,1733
XAJPA6BQQP4QNACA5DENPGKK5YEYTV2OCFXQ4C5FQ3SASD57PUWJLAZSVQ,,No,true,815331.794239,0.04204286424161914,1405,13181.995892,51,467.030725,242,2218.493334,55807313,55295764,57147192,2026-01-05T22:48:10.000Z,1361
V27P2JOH73XLXCYLGIHP4OEOGRSLKSGQYOI6WCZRSNYNQAFFSVBKW5QXXM,,No,true,802664.600533,0.04138967604379996,3921,37691.390218,34,311.400885,418,3840.046139,55805672,53625373,56402515,2025-12-12T11:27:38.000Z,1667
PO25FORFFYMTXQXPXDHOAH6IGPHPFPKYKH532V7B6A6RAHUTYHU4ZQNV2A,,No,true,802031.064918,0.04135700756203355,3362,32314.747633,38,347.899891,381,3503.016847,55804916,53227538,56227538,2025-12-06T17:27:10.000Z,1733
AFDV5RDKNPY2QLIVIANNYWBFGXLK4U3HRGSP4OQI6EQB4JS4JR4HEXH5DQ,,No,true,797080.346309,0.04110172205514256,1879,17916.298894,50,458.290828,50,458.290828,55805849,55717894,58545530,2026-02-20T21:42:02.000Z,1682
HTDZ3TVXPAIO3EZHRWR37RNU5CKHN2XGM6LDPV35MAFZS77YNAOI7SBHII,,No,true,789414.916367,0.0407064515251788,2838,26751.064072,36,330.548096,413,3795.712757,55806537,53847003,56847003,2025-12-27T02:02:15.000Z,1733
XO2RXKXBHWBAVX43TAI5PKLKSPAIEADYSMAMUQ5YSBXODTVZPMT23BZFKM,,No,true,775999.714004,0.040014692003832175,12458,37476.659185,44,403.241416,407,3739.259461,55806624,48058773,59241751,2026-03-15T18:49:28.000Z,3345
TFETZNVBCHGA5OQLXJAYWIBQE7PAR2MIK4T4EGIRVZOWKU5C6RVJDPCSMM,,No,true,766578.991642,0.039528909216846375,3118,29800.093446,35,320.996008,389,3574.632376,55798914,54755825,66059050,2026-10-25T19:46:05.000Z,3363
PCF2LFISSYBERPFWEPL4VDEN6CVEB4XOCYEGY62TQIZVYCJOYVNBADQWHQ,,No,true,765249.709197,0.03946036431062686,2145,20332.983579,39,357.011747,377,3462.474684,55803204,54767015,57767015,2026-01-26T07:40:11.000Z,1733
6NBQUSOOEU5CHB3WKQFIF4JUHN2HIEDICCO4O5F6GSXI2WPZWM7QU2X26I,,No,true,756378.432754,0.03900291389132726,2520,23867.550411,26,238.555253,367,3375.432697,55806148,54049534,70826749,2027-03-31T12:09:01.000Z,4096
7IQ6OR3XPF2UYHXQ2X75W5Q5LFS4U5EW6VG34RCWA5KOJ3E6SE2IPW5FKY,,No,true,752519.63007,0.03880393340445684,3646,34193.427976,45,412.315466,399,3666.161021,55807103,52837972,55837972,2025-11-23T22:11:38.000Z,1733
543ELKXR3HJ4GQQRZN64KFQ34J6KTKZ5MGXJONVEQG2P7CO44AGRHE7HGE,,No,true,748187.217533,0.038580531062712295,7140,35993.519973,43,393.905818,400,3674.907654,55806482,52149342,61149342,2026-05-17T11:22:50.000Z,3001
PFK7JG45Q67EGRMXXVF6XI2SF6B56NWT5N5QKLDRKTMWSUQ733ZDC6GX2Y,,No,true,733393.364279,0.03781768093425767,3500,31368.392361,46,421.927249,383,3521.491054,55802474,55515867,58515867,2026-02-19T22:18:17.000Z,1733
45KBUVSQFUQEY4FBHTRLC2RDW26PVOQVS5P3ZI4ZLI4QS2SZWA3HJFM4UA,,No,true,724252.544158,0.03734633140254591,2003,18844.867598,37,339.981252,368,3382.901175,55806218,53316846,56316846,2025-12-09T15:53:30.000Z,1733
M4UFQMKU4ANRO7WQLPVWIIKG32CGNMOSQJ776HNTKU6M6LW6SUJPABRTYQ,,No,true,707353.014459,0.03647490134437502,3193,30697.813543,53,485.540374,386,3545.963218,55806898,54737642,57737642,2026-01-25T08:30:10.000Z,1733
IINWPB2MWDXQXL765BRVZN3HYH4INRJXE5WIY5P2U6GUGDTCCJ3Z6ADCKY,,No,true,706232.836997,0.036417139008484097,2423,22576.715057,39,357.67577,353,3245.598206,55807201,54335674,57335674,2026-01-12T03:27:44.000Z,1733
3IIDP7SY277HC7IL7HACK5H73PBSIWGQKNBDFAFMUKW24MDFCPXPTZRBXY,,No,true,702549.45851,0.036227204330634345,1634,15486.935441,35,321.554753,289,2660.089852,55803584,55536835,59239692,2026-03-15T17:12:01.000Z,1925
ZMSU4LGM66MBFPSETBUATGLRAPJHMPKFUYTLWN7GZ7CGRS7GHPG2GC7QRM,,No,true,685555.094815,0.035350884124860364,5214,28282.364541,33,303.474442,297,2733.4136,55805327,54556603,57556603,2026-01-19T09:42:49.000Z,1733
IGCHC6CZHLZCANQV5JA5VQZO2BP734O662JL57IC5ITQNUU5MIKKLBO4VA,,No,true,673861.868205,0.03474791887514926,2059,18249.596848,33,302.579333,350,3221.604705,55807390,54360965,57360965,2026-01-12T23:24:35.000Z,1733
FGZHKKKVFHLRLFNVILJOUALWMCY7IORUIDFWLMQSOJOHNTDYEGTVDALKKI,,No,true,669257.242735,0.03451047977994091,2514,23865.870214,39,357.24521,361,3319.327638,55805662,55600000,59600000,2026-03-27T13:22:58.000Z,2001
HP2P743NEVFGVOWJ5AXFHGV7SENIBBXX6MWLGB4EUVFHUNEGEWHVUGEBJQ,,No,true,667796.976576,0.03443518065348311,3076,29388.364908,40,366.91406,329,3020.930079,55805687,51847094,57847094,2026-01-28T22:49:47.000Z,2450
X7FMMXIXI6JT3JKZ4HMGBDB4YBOTOP2VJZE3Y5JQC4GOARZBXBBTSS55SM,,No,true,667210.733234,0.03440495081403074,2839,27183.509332,36,329.951079,343,3149.972523,55806282,53581131,56378253,2025-12-11T16:19:29.000Z,1673
W3IDXDKYEXJK3N4574HNAYHVBHQWQUAGDHMQN6MD3UQPZ2M3HDGQFUKY4Y,,No,true,666695.852995,0.03437840083751575,2146,20335.737039,36,330.225198,303,2787.558384,55806587,55662671,58662671,2026-02-24T18:05:31.000Z,1733
E3L6U7D3Y7EMNO6FGADEL3X4GVFRRBIXJ47PF5NG6PNS6WVWC2J6UMDEQA,,No,true,664832.443025,0.03428231346186237,3440,32194.134085,72,662.10426,1065,9794.604539,55807130,55761601,55978416,2025-11-28T12:57:54.000Z,466
W62WC6S3CTOQZDQMX4NNPL2USYRFDYPWBSW42FFYRJ3XWIDCK4EDUVOSDM,,No,true,664402.501962,0.03426014340315581,1256,11739.523967,27,247.556378,326,2998.067523,55804660,55438003,58245223,2026-02-11T00:50:32.000Z,1676
TRIWUJBA3ZTCBCFVYXL2L2AUNX7DKB5XEM2HOEG36BKA4OQSM27P32G7EA,,No,true,654770.736605,0.03376347811158644,2388,22419.228601,48,441.820593,357,3284.091522,55800715,53500000,58000000,2026-02-02T23:25:47.000Z,2122
66JF4DVBB423P5VLTARMD5QVW4IMPVN4GQABCHT76TACUVJCMA4VFKE5RA,,No,true,649907.885935,0.03351272354517475,2219,21166.092575,28,256.528668,301,2763.448185,55800942,53907326,56907326,2025-12-29T01:36:55.000Z,1733
CNQM5C7XQCNJGP6ODCVD4HJRDI6RP6LAEJCUUDXBOUJNJNQA4HSJ2GU3GE,,No,true,637118.133902,0.03285321558509418,2971,27478.384515,35,320.624602,327,3005.151986,55807308,55101381,57940674,2026-02-01T00:38:18.000Z,1686
4PFOMZVQXIMBVBP6L4OYTI2WF6WDQVTW7IUTRD6VWWILSIRUTQ73IOSEOM,,No,true,614146.906048,0.03166869632440419,4240,28925.88524,31,284.147564,306,2812.382095,55806972,54815847,57815847,2026-01-27T22:11:04.000Z,1733
6V5Z5PR33N4TTEY64W4JSWRXIXJ4LBMTLNUVN353KLQY2XSJH256NZA4PE,,No,true,609065.949481,0.031406695052439405,2723,25950.072839,31,284.129718,341,3135.145613,55804327,55645781,55862596,2025-11-24T17:36:55.000Z,466
ON3RFKF7K4I2DS7OLAPTQQQLJLWCPG5CUSFCKOULVVNZPBYZHCXZBNDIEI,,No,true,606563.655493,0.031277663402780397,1606,15081.791857,40,366.678777,309,2839.988437,55801475,50640284,56135690,2025-12-03T17:00:37.000Z,2345
4NY65OW773IXV476T7PLFIUWQ7STHWFOAKQHQE2OVQMJC7H5E4NHLAO25Y,,No,true,602207.650119,0.031053044488285858,4944,27429.753296,34,311.301811,328,3016.196752,55798483,54695876,57695876,2026-01-23T23:33:40.000Z,1733
WZ7TBT3GIPK6EA5YG53RXNB6JVKCSXHUZCXMJSBFGP6DLMTNJBDBYULKEA,,No,true,594545.803213,0.03065795871880511,1088,10147.582963,33,302.931555,312,2866.950437,55807183,55470705,59173562,2026-03-13T13:02:32.000Z,1925
FXSAGBEE4ISFU4SRAZJ26DVKQCTUMBCZFRCB35WBNSUPT2YQQZRLHQXY7M,,No,true,587114.840128,0.030274778552920947,752,7124.926446,41,375.485532,168,1542.290622,55801422,54333728,57333728,2026-01-12T01:55:39.000Z,1733
PIEO4S4YBGHSV6QRMVBCF3WRZSN5HEEOG7SOCEKUIGSPV43UHTN4ZDT2YQ,,No,true,580301.088358,0.029923425100662183,1080,10081.50076,33,302.239462,307,2819.05243,55806930,53257850,56257850,2025-12-07T17:21:37.000Z,1733
GPIXZEXYOHFNW6CGZZF7EXNPC4YHHN2AY36NJD7D4JBYGFGOOOEDQO2TGM,,No,true,575537.087524,0.02967776776002362,2841,27261.34297,30,274.786163,302,2773.287016,55802564,55150742,57937838,2026-01-31T22:24:05.000Z,1670
KYSQE5UTE7BO3BN4DBI7PFEFGILQFLYNTQ7BN5GU5CUZ57PJQJ6VSWRKV4,,No,true,574447.583063,0.02962158708797315,3734,35976.392982,35,320.5245,313,2874.302306,55807227,55804793,56025777,2025-11-30T02:19:11.000Z,471
MYSOXEERHIC777MRPPY2WCFC4EWHP75SMJ77AYLWI7RE4LDS3BJ6P4YSPE,,No,true,572631.667882,0.029527948797440966,1945,17733.767041,29,265.832296,306,2815.164663,55801103,54318500,60318500,2026-04-20T04:04:42.000Z,2450
PKYAQYLC5FGXVL2UN4MNBLXII746QNPMDDB6X6K2IMJZSDBZOAONCEWVQQ,,No,true,572016.740832,0.029496239872725507,3044,26423.313602,29,265.448767,271,2489.152863,55805055,54603021,57312428,2026-01-11T09:07:40.000Z,1647
NK2AQRDVHQKRFXD6FBQCPAWPZ433IJU4A3KF5FBY7PTVEVJDCRX2KU7R4Q,,No,true,567573.315817,0.02926711313439215,2497,23809.842627,26,239.631279,318,2922.183487,55805906,55794416,56012144,2025-11-29T15:34:01.000Z,467
CTMFW7SB5PFYYXKTFLUOBWMFCOQ365DEAD2PB3NDRJR4RYALNQWTEL2JI4,,No,true,564942.500282,0.029131454226982587,1882,17831.728026,32,294.161878,285,2618.703813,55806418,54587204,58276883,2026-02-12T01:48:47.000Z,1921
WN7Y2OA5WIUDIWHSEMQKVGCVPQTOXC2V5QEYCRJPQDNL7WO7KOZEQ3NSZ4,,No,true,564731.503619,0.029120574111524522,2925,26944.150606,35,321.677613,283,2601.7787,55805430,55257608,58257608,2026-02-11T10:36:38.000Z,1733
333VJBJR53IQN6ZHVNBGSXUU3X3T73HRZDUURVP4RDT4Q5GU3EO7AL6DOM,,No,true,561703.891704,0.02896445426238083,1362,12757.251332,45,413.184873,309,2840.047108,55806643,53758723,56535865,2025-12-16T20:38:11.000Z,1667
57V2LQBDXO2KGI6VY7JCSB52H46WTZSWUO3NEJFFQ4X6BMUDN43WLSH66M,,No,true,558649.156729,0.028806935803324635,2521,23355.16984,21,192.32259,273,2511.70255,55806711,55154712,58154712,2026-02-08T01:27:16.000Z,1733
XCRQEMENBY6RXNMAF6IGXPB75HVBRZ7XDVEBJ3BOLRVRCXABR6BAQBR24A,,No,true,545581.239765,0.028133084172957384,1800,17051.978112,30,274.89055,279,2563.700269,55803418,54587417,58316913,2026-02-13T09:23:08.000Z,1932
QLEKN2UIUBVZ2N7Y3HAGJFN3MMH4WJ5WOGPJNCH3A6D6NV7XEBJORHMN2I,,No,true,542753.993653,0.027987296255321467,2062,19637.336225,32,293.109662,237,2179.22659,55806103,55486358,58486358,2026-02-18T23:01:49.000Z,1733
ALMNVN6OKIYVRVJCJM4J2QP4BZM7GSUEBQYPIM7NUTTUKCS663SG6MDC2U,,No,true,539069.29801,0.027797293657869804,3461,26363.488939,38,348.058338,278,2556.517722,55803305,54855477,57622736,2026-01-21T13:52:26.000Z,1664
EA3D4AKYTI5LUFHDWQY4MEI2WYOULDTUAWTPPUSZDH7M3VQYYILMP3Z47U,,No,true,531915.772329,0.027428419647092472,1756,16686.644324,27,247.38319,244,2240.726795,55806251,54854728,57854728,2026-01-29T04:51:03.000Z,1733
UYX5FKVCVB37S42TTWU4ZNUOPAO3ZOOD5RP6N6FAGUYWHLCLX7NVV36RJQ,,No,true,529250.797367,0.027290999297087285,956,8855.269221,30,275.078993,333,3064.034069,55802696,55606115,58383257,2026-02-15T13:42:45.000Z,1667
YRQUUDVOEQM362Y3QAIUN5IDMBQHYBOHVI7PJCNVB7UUODYNGJWN43XLAE,,No,true,529002.971525,0.027278220072353997,2787,25317.865462,26,240.260461,269,2474.869455,55804161,54426436,57426436,2026-01-15T03:02:53.000Z,1733
RDJTSZSABTIWEOIL7XQTJUJ4QJRXM4CAAPMYCHFXPR7QVKLWZ3YS5CXZTI,,No,true,526553.926714,0.027151934234811482,3675,20719.21712,19,173.936261,175,1607.922286,55804174,55109600,65109600,2026-09-24T14:55:03.000Z,3163
IJPH6ZCVXSDRUUOWJQLQX4PEBLLYCIIDSEM7V5N5IOXOASPW2LNFYCJHOY,,No,true,525921.356498,0.02711931553417636,2515,24152.463487,18,164.753783,247,2269.977356,55806492,52300316,63025833,2026-07-18T03:24:27.000Z,3275
XUVLAEJKX4IBI7FCPLK6LPSZCZHGIFOJWPG75IBXNMZ253HPJUVITR5CGU,,No,true,525147.347394,0.027079403488661665,1734,16314.493986,23,212.416271,269,2473.464602,55803755,53412183,56412183,2025-12-12T19:05:09.000Z,1733
K4Z3AA3YTLDEOMH7UMC7P4QJOCDFO4Q3AF7JG46PBZHBBPYLRCHXA6QPXM,,No,true,524006.900869,0.02702059597156961,3823,34006.139942,25,229.489851,284,2609.308141,55807092,54946493,55946493,2025-11-27T11:47:12.000Z,1001
7C74VOLBPVS3BNBCV2PF5MEYC5MM54TDX6IG6NWBKUDJ5Q4GBKCVWRF2LI,,No,true,523701.051454,0.027004824741348885,2537,24361.3502,25,229.110846,252,2316.637505,55807103,55694544,58694544,2026-02-25T19:13:51.000Z,1733
O24FIGFP7ASMW7KCZ2ASOTEUL3AYXMSAC5YN4K433V3LWI76QXK7SLHCOM,,No,true,523138.640433,0.026975823823721278,545,5053.556219,22,202.120628,220,2021.714801,55802273,55224530,58224530,2026-02-10T08:31:17.000Z,1733
HQQRVWPYAHABKCXNMZRG242Z5GWFTJMRO63HDCLF23ZWCT3IPQXIGQ2KGY,UP1,No,false,521519.179192,0.02689231574813657,171875,0,32,0,283,0,55805192,55000000,61000000,2026-05-12T13:35:29.000Z,2450
7XMXO6XHJLLI57ODPPTICIRN4MW6ZPNBEZ25WWNUILBLIAZHABNSS3QALU,,No,true,520216.301204,0.026825132396818833,2959,24702.913884,32,293.326077,279,2566.581434,55807103,53472469,56472469,2025-12-14T18:38:05.000Z,1733
BWJDEWLDNVU3EJBV3RMR26EUZWNMD5X23MKIAKDX4IC2ZMBAKPE27URRZE,,No,true,516765.634933,0.026647197604382347,1727,16340.928294,24,219.647884,259,2379.267623,55805582,54898340,57675482,2026-01-23T07:28:33.000Z,1667
7NWXBXTQGPQJVIHURQ66EIN4NP5DMZGT4VV7T3D7OK5K5XVBPKASFUQ2AI,,No,true,516228.724473,0.02661951163194856,2640,25006.371107,27,247.490498,272,2499.382253,55807103,52825193,56554689,2025-12-17T11:29:00.000Z,1932
Z4VSY64BNRHOZJMCM7H4KRR2WD6QWDBU2MIT45BBMX2MGKB53VTJQ6LUWQ,,No,true,513572.324782,0.02648253346874025,1578,14947.131001,21,192.327973,281,2580.801303,55794840,54278769,57055911,2026-01-02T22:48:27.000Z,1667
OIA2XROU5NTFWHGAUH6UHGAG5Z4FUUL6DVDEFEZPY4ETNPTHDK7WDZAKY4,,No,true,513432.777833,0.02647533768234557,1822,17261.076927,31,283.727318,266,2442.883422,55798345,54287031,57287031,2026-01-10T13:05:48.000Z,1733
U5ND3KRZL6S5RHNL2UAKQEIJFI6DVGJXOH6YI5PI7FDI2NBE5JMW3GQG6E,,No,true,512680.415016,0.026436541835060973,2171,20785.964999,25,229.187738,257,2359.84254,55802357,53947564,56947564,2025-12-30T09:21:07.000Z,1733
G3CI7EUSUW27LTERGWN7WNT2ILNS6MJFHLUWCH3LYUCATY5WQQEASUWG5I,,No,true,512288.653736,0.026416340529989167,2389,22948.850006,31,284.015009,238,2183.438242,55805793,53681709,57371388,2026-01-13T07:37:50.000Z,1921
V6Y2UD76HYBZL4MDJA6DH3PVNED4E432L4ZP54Z5CSFKMTYPDZDNIZJ3RQ,,No,true,509541.621098,0.026274688847713574,2255,21583.836981,26,237.993348,263,2415.567803,55806105,54508972,57296068,2026-01-10T20:13:27.000Z,1670
J2JJPJBFKI3WASQSIUEIUZ7D3MHWM6RXJLHFIAJCUFPP7TJEWESLNGY2BY,,No,true,507830.096259,0.026186433481050982,2947,27684.200599,23,210.78309,281,2583.051905,55806887,46513234,57782799,2026-01-26T20:07:08.000Z,3358
MUTCST4W42QVMY7XO46KL76JN6X5EQ2WEOLHCFJIFR4OLRB5ZYUARYQL64,,No,true,507090.396342,0.026148290600557775,2887,27616.545389,31,283.999115,257,2358.564918,55806045,55452586,55884586,2025-11-25T10:57:34.000Z,658
KJFNI3TECWML7D7JV7DKVLG3YW3DKQHJYZEP74TMJNTVBPFHWXHN4XX5EQ,,No,true,504433.422247,0.026011282818009754,2050,19678.895014,22,201.47352,244,2244.326866,55800841,54015957,56783216,2025-12-24T23:43:38.000Z,1664
DBHQY57BPSA2VPS4KIHHXEBOQC7OYALCWPILSVEJ62L6D4DNXIV4QXYATM,,No,true,500761.327147,0.025821929971889344,2746,24981.72209,28,256.572327,235,2162.179221,55797815,54667345,57667345,2026-01-23T01:03:29.000Z,1733
27HHHPC2OQY5CJCBDQB4OF3QWKK7ST2ZIY3K2BDT5IGZ7DJQQ6JK5MADSY,,No,true,498816.789587,0.025721659224169868,2572,24405.841059,28,257.170547,261,2403.357197,55804725,55716365,58716365,2026-02-26T12:26:30.000Z,1733
DZXQ2Y7ZDQMHRBBTKVOOMGKCPDKQVZ7PFYQEWM75T747FKN3UXHU7VLTDA,,No,true,498723.099771,0.02571682807660179,464,4268.068635,38,350.189118,246,2257.155564,55802806,54997598,57846293,2026-01-28T22:11:53.000Z,1688
XAM4KXFADGQWVAFFDV7ZZZTVQIENKQQCZOGHKC5JF27ID4XO6NRM5J423A,,No,true,497400.833107,0.02564864494154123,2468,22790.625877,29,265.656347,254,2335.225141,55807203,55101335,57858781,2026-01-29T08:02:51.000Z,1661
