round,proposals,soft_votes,cert_votes,next_votes,pipelined_soft_votes,pipelined_cert_votes,late_soft_votes,late_cert_votes,late_next_votes,soft_unique_senders,cert_unique_senders,soft_total_unique_senders,cert_total_unique_senders,soft_periods,cert_periods,round_duration_ms,in_peers,out_peers,bundle_votes,soft_unique_amplification_on_time,soft_unique_amplification_total,soft_message_amplification_on_time,soft_message_amplification_total,soft_duplication_on_time,soft_duplication_total,soft_total_messages,cert_unique_amplification_on_time,cert_unique_amplification_total,cert_message_amplification_on_time,cert_message_amplification_total,cert_duplication_on_time,cert_duplication_total,cert_total_messages,next_unique_amplification_on_time,next_unique_amplification_total,next_message_amplification_on_time,next_message_amplification_total,next_duplication_on_time,next_duplication_total,next_total_messages
55874622,6,317,143,0,0,0,327,191,0,317,143,486,257,1,1,2686,0,57,141,0.1060200668896321,0.1625418060200669,0.1060200668896321,0.2153846153846154,1.0,1.3251028806584362,644.0,0.09533333333333334,0.17133333333333334,0.09533333333333334,0.22266666666666668,1.0,1.2996108949416343,334.0,0.0,0.0,0.0,0.0,,,0.0
55874623,5,333,126,0,0,0,334,187,0,333,126,497,248,1,1,2811,0,57,102,0.11137123745819398,0.16622073578595317,0.11137123745819398,0.2230769230769231,1.0,1.3420523138832998,667.0,0.084,0.16533333333333333,0.084,0.20866666666666667,1.0,1.2620967741935485,313.0,0.0,0.0,0.0,0.0,,,0.0
55874624,5,304,153,0,0,0,348,172,0,304,153,503,257,1,1,2800,0,57,143,0.10167224080267559,0.16822742474916388,0.10167224080267559,0.2180602006688963,1.0,1.2962226640159045,652.0,0.102,0.17133333333333334,0.102,0.21666666666666667,1.0,1.264591439688716,325.0,0.0,0.0,0.0,0.0,,,0.0
55874625,6,309,137,0,0,0,318,199,0,309,137,475,264,1,1,2926,0,57,86,0.10334448160535117,0.1588628762541806,0.10334448160535117,0.2096989966555184,1.0,1.32,627.0,0.09133333333333334,0.176,0.09133333333333334,0.224,1.0,1.2727272727272727,336.0,0.0,0.0,0.0,0.0,,,0.0
55874626,7,313,152,0,0,0,327,175,0,313,152,469,260,1,1,2716,0,57,119,0.10468227424749164,0.1568561872909699,0.10468227424749164,0.2140468227424749,1.0,1.3646055437100213,640.0,0.10133333333333333,0.17333333333333334,0.10133333333333333,0.218,1.0,1.2576923076923077,327.0,0.0,0.0,0.0,0.0,,,0.0
55874627,9,291,146,0,0,0,328,204,0,291,146,467,272,1,1,2686,0,57,145,0.09732441471571907,0.15618729096989967,0.09732441471571907,0.20702341137123745,1.0,1.3254817987152034,619.0,0.09733333333333333,0.18133333333333335,0.09733333333333333,0.23333333333333334,1.0,1.286764705882353,350.0,0.0,0.0,0.0,0.0,,,0.0
55874628,3,323,154,0,0,0,305,190,0,323,154,481,274,1,1,2925,0,57,107,0.10802675585284281,0.1608695652173913,0.10802675585284281,0.21003344481605352,1.0,1.3056133056133057,628.0,0.10266666666666667,0.18266666666666667,0.10266666666666667,0.22933333333333333,1.0,1.2554744525547445,344.0,0.0,0.0,0.0,0.0,,,0.0
55874629,8,317,130,0,0,0,332,193,0,317,130,482,259,1,1,2714,0,56,112,0.1060200668896321,0.16120401337792642,0.1060200668896321,0.21705685618729098,1.0,1.3464730290456433,649.0,0.08666666666666667,0.17266666666666666,0.08666666666666667,0.21533333333333332,1.0,1.247104247104247,323.0,0.0,0.0,0.0,0.0,,,0.0
55874630,7,316,151,0,0,0,334,181,0,316,151,486,266,1,1,2943,0,56,124,0.10568561872909699,0.1625418060200669,0.10568561872909699,0.21739130434782608,1.0,1.337448559670782,650.0,0.10066666666666667,0.17733333333333334,0.10066666666666667,0.22133333333333333,1.0,1.2481203007518797,332.0,0.0,0.0,0.0,0.0,,,0.0
55874631,6,315,133,0,0,0,336,190,0,315,133,492,256,1,1,2664,0,56,95,0.10535117056856187,0.1645484949832776,0.10535117056856187,0.2177257525083612,1.0,1.3231707317073171,651.0,0.08866666666666667,0.17066666666666666,0.08866666666666667,0.21533333333333332,1.0,1.26171875,323.0,0.0,0.0,0.0,0.0,,,0.0
55874632,6,322,129,0,0,0,334,190,0,322,129,497,254,1,1,2755,0,56,120,0.1076923076923077,0.16622073578595317,0.1076923076923077,0.2193979933110368,1.0,1.3199195171026157,656.0,0.086,0.16933333333333334,0.086,0.21266666666666667,1.0,1.2559055118110236,319.0,0.0,0.0,0.0,0.0,,,0.0
55874633,6,278,125,0,0,0,334,177,0,278,125,463,239,1,1,2739,0,56,123,0.09297658862876254,0.1548494983277592,0.09297658862876254,0.20468227424749164,1.0,1.3218142548596112,612.0,0.08333333333333333,0.15933333333333333,0.08333333333333333,0.20133333333333334,1.0,1.2635983263598327,302.0,0.0,0.0,0.0,0.0,,,0.0
55874634,6,317,163,0,0,0,301,196,0,317,163,476,289,1,1,2950,0,56,163,0.1060200668896321,0.1591973244147157,0.1060200668896321,0.20668896321070235,1.0,1.2983193277310925,618.0,0.10866666666666666,0.19266666666666668,0.10866666666666666,0.23933333333333334,1.0,1.2422145328719723,359.0,0.0,0.0,0.0,0.0,,,0.0
55874635,6,299,126,0,0,0,333,210,0,299,126,475,265,1,1,2821,0,56,58,0.1,0.1588628762541806,0.1,0.21137123745819397,1.0,1.3305263157894738,632.0,0.084,0.17666666666666667,0.084,0.224,1.0,1.2679245283018867,336.0,0.0,0.0,0.0,0.0,,,0.0
55874636,6,335,142,0,0,0,305,162,0,335,142,481,239,1,1,3012,0,56,142,0.11204013377926421,0.1608695652173913,0.11204013377926421,0.2140468227424749,1.0,1.3305613305613306,640.0,0.09466666666666666,0.15933333333333333,0.09466666666666666,0.20266666666666666,1.0,1.2719665271966527,304.0,0.0,0.0,0.0,0.0,,,0.0
55874637,8,302,151,0,0,0,347,186,0,302,151,494,272,1,1,2527,0,56,122,0.10100334448160535,0.16521739130434782,0.10100334448160535,0.21705685618729098,1.0,1.3137651821862348,649.0,0.10066666666666667,0.18133333333333335,0.10066666666666667,0.22466666666666665,1.0,1.2389705882352942,337.0,0.0,0.0,0.0,0.0,,,0.0
55874638,6,314,147,0,0,0,315,199,0,314,147,490,272,1,1,2808,0,56,109,0.10501672240802676,0.16387959866220736,0.10501672240802676,0.21036789297658862,1.0,1.2836734693877552,629.0,0.098,0.18133333333333335,0.098,0.23066666666666666,1.0,1.2720588235294117,346.0,0.0,0.0,0.0,0.0,,,0.0
55874639,4,317,137,0,0,0,326,181,0,317,137,483,245,1,1,2811,0,56,132,0.1060200668896321,0.16153846153846155,0.1060200668896321,0.21505016722408027,1.0,1.3312629399585922,643.0,0.09133333333333334,0.16333333333333333,0.09133333333333334,0.212,1.0,1.2979591836734694,318.0,0.0,0.0,0.0,0.0,,,0.0
55874640,5,299,130,0,0,0,325,186,0,299,130,471,243,1,1,2821,0,56,108,0.1,0.15752508361204012,0.1,0.20869565217391303,1.0,1.3248407643312101,624.0,0.08666666666666667,0.162,0.08666666666666667,0.21066666666666667,1.0,1.300411522633745,316.0,0.0,0.0,0.0,0.0,,,0.0
55874641,4,314,128,0,0,0,318,183,0,314,128,478,238,1,1,2790,0,56,114,0.10501672240802676,0.15986622073578596,0.10501672240802676,0.21137123745819397,1.0,1.3221757322175731,632.0,0.08533333333333333,0.15866666666666668,0.08533333333333333,0.20733333333333334,1.0,1.3067226890756303,311.0,0.0,0.0,0.0,0.0,,,0.0
55874642,4,303,148,0,0,0,325,187,0,303,148,464,267,1,1,2616,0,56,122,0.10133779264214046,0.1551839464882943,0.10133779264214046,0.21003344481605352,1.0,1.353448275862069,628.0,0.09866666666666667,0.178,0.09866666666666667,0.22333333333333333,1.0,1.2546816479400749,335.0,0.0,0.0,0.0,0.0,,,0.0
55874643,6,316,140,0,0,0,316,187,0,316,140,470,253,1,1,3028,0,56,138,0.10568561872909699,0.15719063545150502,0.10568561872909699,0.21137123745819397,1.0,1.3446808510638297,632.0,0.09333333333333334,0.16866666666666666,0.09333333333333334,0.218,1.0,1.2924901185770752,327.0,0.0,0.0,0.0,0.0,,,0.0
55874644,5,316,139,0,0,0,330,185,0,316,139,487,255,1,1,2852,0,56,102,0.10568561872909699,0.162876254180602,0.10568561872909699,0.21605351170568562,1.0,1.326488706365503,646.0,0.09266666666666666,0.17,0.09266666666666666,0.216,1.0,1.2705882352941176,324.0,0.0,0.0,0.0,0.0,,,0.0
55874645,7,303,135,0,0,0,333,191,0,303,135,480,260,1,1,2716,0,56,130,0.10133779264214046,0.1605351170568562,0.10133779264214046,0.21270903010033446,1.0,1.325,636.0,0.09,0.17333333333333334,0.09,0.21733333333333332,1.0,1.2538461538461538,326.0,0.0,0.0,0.0,0.0,,,0.0
55874646,7,283,136,0,0,0,312,187,0,283,136,451,254,1,1,2639,0,56,120,0.09464882943143813,0.1508361204013378,0.09464882943143813,0.19899665551839466,1.0,1.319290465631929,595.0,0.09066666666666667,0.16933333333333334,0.09066666666666667,0.21533333333333332,1.0,1.2716535433070866,323.0,0.0,0.0,0.0,0.0,,,0.0
55874647,6,333,132,0,0,0,299,189,0,333,132,478,258,1,1,2767,0,56,91,0.11137123745819398,0.15986622073578596,0.11137123745819398,0.21137123745819397,1.0,1.3221757322175731,632.0,0.088,0.172,0.088,0.214,1.0,1.244186046511628,321.0,0.0,0.0,0.0,0.0,,,0.0
55874648,4,335,150,0,0,0,352,191,0,335,150,510,267,1,1,2896,0,56,132,0.11204013377926421,0.1705685618729097,0.11204013377926421,0.22976588628762543,1.0,1.3470588235294119,687.0,0.1,0.178,0.1,0.22733333333333333,1.0,1.2771535580524345,341.0,0.0,0.0,0.0,0.0,,,0.0
55874649,6,318,147,0,0,0,352,203,0,318,147,503,275,1,1,2703,0,56,117,0.10635451505016723,0.16822742474916388,0.10635451505016723,0.22408026755852842,1.0,1.3320079522862822,670.0,0.098,0.18333333333333332,0.098,0.23333333333333334,1.0,1.2727272727272727,350.0,0.0,0.0,0.0,0.0,,,0.0
55874650,6,322,128,0,0,0,335,184,0,322,128,477,245,1,1,2966,0,56,109,0.1076923076923077,0.15953177257525084,0.1076923076923077,0.2197324414715719,1.0,1.3773584905660377,657.0,0.08533333333333333,0.16333333333333333,0.08533333333333333,0.208,1.0,1.273469387755102,312.0,0.0,0.0,0.0,0.0,,,0.0
55874651,5,297,120,0,0,0,328,181,0,297,120,472,242,1,1,2606,0,55,107,0.09933110367892976,0.15785953177257525,0.09933110367892976,0.20903010033444816,1.0,1.3241525423728813,625.0,0.08,0.16133333333333333,0.08,0.20066666666666666,1.0,1.243801652892562,301.0,0.0,0.0,0.0,0.0,,,0.0
55874652,10,301,143,0,0,0,321,169,0,301,143,470,241,1,1,2842,0,55,112,0.10066889632107023,0.15719063545150502,0.10066889632107023,0.2080267558528428,1.0,1.323404255319149,622.0,0.09533333333333334,0.16066666666666668,0.09533333333333334,0.208,1.0,1.2946058091286308,312.0,0.0,0.0,0.0,0.0,,,0.0
55874653,5,290,138,0,0,0,317,177,0,290,138,474,246,1,1,2708,0,55,138,0.09698996655518395,0.15852842809364548,0.09698996655518395,0.20301003344481605,1.0,1.280590717299578,607.0,0.092,0.164,0.092,0.21,1.0,1.2804878048780488,315.0,0.0,0.0,0.0,0.0,,,0.0
55874654,6,302,158,0,0,0,315,205,0,302,158,466,287,1,1,2785,0,55,104,0.10100334448160535,0.15585284280936454,0.10100334448160535,0.20635451505016722,1.0,1.3240343347639485,617.0,0.10533333333333333,0.19133333333333333,0.10533333333333333,0.242,1.0,1.264808362369338,363.0,0.0,0.0,0.0,0.0,,,0.0
55874655,3,306,145,0,0,0,314,192,0,306,145,475,268,1,1,3101,0,55,115,0.10234113712374582,0.1588628762541806,0.10234113712374582,0.20735785953177258,1.0,1.305263157894737,620.0,0.09666666666666666,0.17866666666666667,0.09666666666666666,0.22466666666666665,1.0,1.257462686567164,337.0,0.0,0.0,0.0,0.0,,,0.0
55874656,7,311,145,0,0,0,333,184,0,311,145,488,263,1,1,2722,0,55,141,0.1040133779264214,0.16321070234113713,0.1040133779264214,0.2153846153846154,1.0,1.319672131147541,644.0,0.09666666666666666,0.17533333333333334,0.09666666666666666,0.21933333333333332,1.0,1.2509505703422052,329.0,0.0,0.0,0.0,0.0,,,0.0
55874657,9,310,125,0,0,0,323,186,0,310,125,481,251,1,1,2514,0,55,84,0.10367892976588629,0.1608695652173913,0.10367892976588629,0.2117056856187291,1.0,1.316008316008316,633.0,0.08333333333333333,0.16733333333333333,0.08333333333333333,0.20733333333333334,1.0,1.2390438247011952,311.0,0.0,0.0,0.0,0.0,,,0.0
55874658,7,331,157,0,0,0,326,177,0,331,157,499,270,1,1,2976,0,55,149,0.11070234113712375,0.1668896321070234,0.11070234113712375,0.2197324414715719,1.0,1.3166332665330662,657.0,0.10466666666666667,0.18,0.10466666666666667,0.22266666666666668,1.0,1.237037037037037,334.0,0.0,0.0,0.0,0.0,,,0.0
55874659,6,298,130,0,0,0,343,193,0,298,130,485,255,1,1,2929,0,55,130,0.09966555183946488,0.16220735785953178,0.09966555183946488,0.21438127090301004,1.0,1.3216494845360824,641.0,0.08666666666666667,0.17,0.08666666666666667,0.21533333333333332,1.0,1.2666666666666666,323.0,0.0,0.0,0.0,0.0,,,0.0
55874660,8,314,156,0,0,0,310,185,0,314,156,466,269,1,1,2573,0,55,136,0.10501672240802676,0.15585284280936454,0.10501672240802676,0.20869565217391303,1.0,1.3390557939914163,624.0,0.104,0.17933333333333334,0.104,0.22733333333333333,1.0,1.2676579925650557,341.0,0.0,0.0,0.0,0.0,,,0.0
55874661,4,290,144,0,0,0,329,185,0,290,144,472,259,1,1,2688,0,55,116,0.09698996655518395,0.15785953177257525,0.09698996655518395,0.20702341137123745,1.0,1.3114406779661016,619.0,0.096,0.17266666666666666,0.096,0.21933333333333332,1.0,1.2702702702702702,329.0,0.0,0.0,0.0,0.0,,,0.0
55874662,7,318,145,0,0,0,305,195,0,318,145,477,274,1,1,2831,0,55,128,0.10635451505016723,0.15953177257525084,0.10635451505016723,0.20836120401337793,1.0,1.3060796645702306,623.0,0.09666666666666666,0.18266666666666667,0.09666666666666666,0.22666666666666666,1.0,1.2408759124087592,340.0,0.0,0.0,0.0,0.0,,,0.0
55874663,4,285,145,0,0,0,333,181,0,285,145,466,260,1,1,2764,0,55,117,0.09531772575250837,0.15585284280936454,0.09531772575250837,0.20668896321070235,1.0,1.3261802575107295,618.0,0.09666666666666666,0.17333333333333334,0.09666666666666666,0.21733333333333332,1.0,1.2538461538461538,326.0,0.0,0.0,0.0,0.0,,,0.0
55874664,6,311,150,0,0,0,300,187,0,311,150,468,270,1,1,2840,0,55,149,0.1040133779264214,0.1565217391304348,0.1040133779264214,0.20434782608695654,1.0,1.3055555555555556,611.0,0.1,0.18,0.1,0.22466666666666665,1.0,1.2481481481481482,337.0,0.0,0.0,0.0,0.0,,,0.0
55874665,9,291,156,0,0,0,329,189,0,291,156,470,270,1,1,2697,0,55,100,0.09732441471571907,0.15719063545150502,0.09732441471571907,0.20735785953177258,1.0,1.3191489361702127,620.0,0.104,0.18,0.104,0.23,1.0,1.2777777777777777,345.0,0.0,0.0,0.0,0.0,,,0.0
55874666,4,298,133,0,0,0,310,193,0,298,133,449,255,1,1,2726,0,55,124,0.09966555183946488,0.15016722408026756,0.09966555183946488,0.20334448160535118,1.0,1.354120267260579,608.0,0.08866666666666667,0.17,0.08866666666666667,0.21733333333333332,1.0,1.2784313725490195,326.0,0.0,0.0,0.0,0.0,,,0.0
55874667,8,314,143,0,0,0,313,185,0,314,143,469,256,1,1,2930,0,55,118,0.10501672240802676,0.1568561872909699,0.10501672240802676,0.2096989966555184,1.0,1.3368869936034116,627.0,0.09533333333333334,0.17066666666666666,0.09533333333333334,0.21866666666666668,1.0,1.28125,328.0,0.0,0.0,0.0,0.0,,,0.0
55874668,7,285,124,0,0,0,318,196,0,285,124,463,260,1,1,2609,0,55,110,0.09531772575250837,0.1548494983277592,0.09531772575250837,0.2016722408026756,1.0,1.3023758099352052,603.0,0.08266666666666667,0.17333333333333334,0.08266666666666667,0.21333333333333335,1.0,1.2307692307692308,320.0,0.0,0.0,0.0,0.0,,,0.0
55874669,6,321,154,0,0,0,307,182,0,321,154,474,266,1,1,2934,0,55,154,0.10735785953177257,0.15852842809364548,0.10735785953177257,0.21003344481605352,1.0,1.3248945147679325,628.0,0.10266666666666667,0.17733333333333334,0.10266666666666667,0.224,1.0,1.263157894736842,336.0,0.0,0.0,0.0,0.0,,,0.0
55874670,5,302,141,0,0,0,328,197,0,302,141,471,269,1,1,2631,0,55,139,0.10100334448160535,0.15752508361204012,0.10100334448160535,0.21070234113712374,1.0,1.3375796178343948,630.0,0.094,0.17933333333333334,0.094,0.22533333333333333,1.0,1.2565055762081785,338.0,0.0,0.0,0.0,0.0,,,0.0
55874671,5,286,128,0,0,0,313,194,0,286,128,447,254,1,1,2826,0,55,117,0.09565217391304348,0.14949832775919733,0.09565217391304348,0.2003344481605351,1.0,1.3400447427293065,599.0,0.08533333333333333,0.16933333333333334,0.08533333333333333,0.21466666666666667,1.0,1.2677165354330708,322.0,0.0,0.0,0.0,0.0,,,0.0
55874672,5,281,142,0,0,0,296,174,0,281,142,429,252,1,1,2795,0,55,142,0.0939799331103679,0.14347826086956522,0.0939799331103679,0.19297658862876255,1.0,1.344988344988345,577.0,0.09466666666666666,0.168,0.09466666666666666,0.21066666666666667,1.0,1.253968253968254,316.0,0.0,0.0,0.0,0.0,,,0.0
55874673,8,315,154,0,0,0,294,198,0,315,154,454,287,1,1,2899,0,54,125,0.10535117056856187,0.15183946488294314,0.10535117056856187,0.20367892976588628,1.0,1.341409691629956,609.0,0.10266666666666667,0.19133333333333333,0.10266666666666667,0.23466666666666666,1.0,1.2264808362369337,352.0,0.0,0.0,0.0,0.0,,,0.0
55874674,4,316,155,0,0,0,332,192,0,316,155,498,279,1,1,2674,0,54,132,0.10568561872909699,0.1665551839464883,0.10568561872909699,0.21672240802675585,1.0,1.3012048192771084,648.0,0.10333333333333333,0.186,0.10333333333333333,0.23133333333333334,1.0,1.2437275985663083,347.0,0.0,0.0,0.0,0.0,,,0.0
55874675,6,336,138,0,0,0,329,199,0,336,138,498,270,1,1,2845,0,54,108,0.11237458193979934,0.1665551839464883,0.11237458193979934,0.22240802675585283,1.0,1.3353413654618473,665.0,0.092,0.18,0.092,0.22466666666666665,1.0,1.2481481481481482,337.0,0.0,0.0,0.0,0.0,,,0.0
55874676,7,339,170,0,0,0,340,190,0,339,170,510,271,1,1,2979,0,54,154,0.11337792642140468,0.1705685618729097,0.11337792642140468,0.22709030100334449,1.0,1.3313725490196078,679.0,0.11333333333333333,0.18066666666666667,0.11333333333333333,0.24,1.0,1.3284132841328413,360.0,0.0,0.0,0.0,0.0,,,0.0
55874677,6,298,143,0,0,0,342,209,0,298,143,479,282,1,1,2682,0,54,128,0.09966555183946488,0.16020066889632106,0.09966555183946488,0.2140468227424749,1.0,1.336116910229645,640.0,0.09533333333333334,0.188,0.09533333333333334,0.23466666666666666,1.0,1.24822695035461,352.0,0.0,0.0,0.0,0.0,,,0.0
55874678,6,309,149,0,0,0,309,175,0,309,149,463,259,1,1,2652,0,54,149,0.10334448160535117,0.1548494983277592,0.10334448160535117,0.20668896321070235,1.0,1.3347732181425487,618.0,0.09933333333333333,0.17266666666666666,0.09933333333333333,0.216,1.0,1.250965250965251,324.0,0.0,0.0,0.0,0.0,,,0.0
55874679,5,312,147,0,0,0,318,191,0,312,147,469,269,1,1,2799,0,54,123,0.10434782608695652,0.1568561872909699,0.10434782608695652,0.21070234113712374,1.0,1.3432835820895523,630.0,0.098,0.17933333333333334,0.098,0.22533333333333333,1.0,1.2565055762081785,338.0,0.0,0.0,0.0,0.0,,,0.0
55874680,5,314,140,0,0,0,333,199,0,314,140,480,266,1,1,2852,0,54,124,0.10501672240802676,0.1605351170568562,0.10501672240802676,0.21638795986622072,1.0,1.3479166666666667,647.0,0.09333333333333334,0.17733333333333334,0.09333333333333334,0.226,1.0,1.2744360902255638,339.0,0.0,0.0,0.0,0.0,,,0.0
55874681,10,304,132,0,0,0,333,180,0,304,132,475,245,1,1,2711,0,54,129,0.10167224080267559,0.1588628762541806,0.10167224080267559,0.21304347826086956,1.0,1.3410526315789473,637.0,0.088,0.16333333333333333,0.088,0.208,1.0,1.273469387755102,312.0,0.0,0.0,0.0,0.0,,,0.0
55874682,8,311,142,0,0,0,319,183,0,311,142,472,266,1,1,2731,0,54,127,0.1040133779264214,0.15785953177257525,0.1040133779264214,0.21070234113712374,1.0,1.3347457627118644,630.0,0.09466666666666666,0.17733333333333334,0.09466666666666666,0.21666666666666667,1.0,1.2218045112781954,325.0,0.0,0.0,0.0,0.0,,,0.0
55874683,5,325,134,0,0,0,329,198,0,325,134,492,264,1,1,2806,0,54,134,0.10869565217391304,0.1645484949832776,0.10869565217391304,0.21872909698996656,1.0,1.329268292682927,654.0,0.08933333333333333,0.176,0.08933333333333333,0.22133333333333333,1.0,1.2575757575757576,332.0,0.0,0.0,0.0,0.0,,,0.0
55874684,4,266,134,0,0,0,353,194,0,266,134,464,258,1,1,2583,0,54,124,0.08896321070234113,0.1551839464882943,0.08896321070234113,0.20702341137123745,1.0,1.334051724137931,619.0,0.08933333333333333,0.172,0.08933333333333333,0.21866666666666668,1.0,1.2713178294573644,328.0,0.0,0.0,0.0,0.0,,,0.0
55874685,6,305,135,0,0,0,361,251,0,305,135,495,314,1,1,2995,0,54,135,0.1020066889632107,0.16555183946488294,0.1020066889632107,0.22274247491638796,1.0,1.3454545454545455,666.0,0.09,0.20933333333333334,0.09,0.25733333333333336,1.0,1.2292993630573248,386.0,0.0,0.0,0.0,0.0,,,0.0
55874686,3,328,119,0,0,0,383,252,0,328,119,516,298,1,1,2769,0,54,116,0.1096989966555184,0.1725752508361204,0.1096989966555184,0.23779264214046822,1.0,1.377906976744186,711.0,0.07933333333333334,0.19866666666666666,0.07933333333333334,0.24733333333333332,1.0,1.24496644295302,371.0,0.0,0.0,0.0,0.0,,,0.0
55874687,11,302,157,0,0,0,439,254,0,302,157,564,318,1,1,2732,0,54,157,0.10100334448160535,0.18862876254180602,0.10100334448160535,0.24782608695652175,1.0,1.3138297872340425,741.0,0.10466666666666667,0.212,0.10466666666666667,0.274,1.0,1.2924528301886793,411.0,0.0,0.0,0.0,0.0,,,0.0
55874688,4,302,139,0,0,0,461,245,0,302,139,585,304,1,1,2682,0,54,88,0.10100334448160535,0.1956521739130435,0.10100334448160535,0.2551839464882943,1.0,1.3042735042735043,763.0,0.09266666666666666,0.20266666666666666,0.09266666666666666,0.256,1.0,1.263157894736842,384.0,0.0,0.0,0.0,0.0,,,0.0
55874689,4,330,167,0,0,0,448,235,0,330,167,578,312,1,1,2951,0,54,157,0.11036789297658862,0.19331103678929765,0.11036789297658862,0.2602006688963211,1.0,1.3460207612456747,778.0,0.11133333333333334,0.208,0.11133333333333334,0.268,1.0,1.2884615384615385,402.0,0.0,0.0,0.0,0.0,,,0.0
55874690,9,306,125,0,0,0,477,278,0,306,125,589,327,1,1,2850,0,54,94,0.10234113712374582,0.19698996655518394,0.10234113712374582,0.2618729096989967,1.0,1.3293718166383701,783.0,0.08333333333333333,0.218,0.08333333333333333,0.26866666666666666,1.0,1.2324159021406729,403.0,0.0,0.0,0.0,0.0,,,0.0
55874691,6,343,145,0,0,0,346,229,0,343,145,508,301,1,1,2708,0,54,132,0.11471571906354515,0.16989966555183947,0.11471571906354515,0.23043478260869565,1.0,1.3562992125984252,689.0,0.09666666666666666,0.20066666666666666,0.09666666666666666,0.24933333333333332,1.0,1.2425249169435215,374.0,0.0,0.0,0.0,0.0,,,0.0
55874692,3,301,143,0,0,0,350,185,0,301,143,491,257,1,1,2764,0,54,142,0.10066889632107023,0.1642140468227425,0.10066889632107023,0.2177257525083612,1.0,1.3258655804480652,651.0,0.09533333333333334,0.17133333333333334,0.09533333333333334,0.21866666666666668,1.0,1.2762645914396886,328.0,0.0,0.0,0.0,0.0,,,0.0
55874693,7,303,137,0,0,0,315,183,0,303,137,473,255,1,1,2695,0,54,104,0.10133779264214046,0.15819397993311038,0.10133779264214046,0.20668896321070235,1.0,1.306553911205074,618.0,0.09133333333333334,0.17,0.09133333333333334,0.21333333333333335,1.0,1.2549019607843137,320.0,0.0,0.0,0.0,0.0,,,0.0
55874694,5,317,144,0,0,0,312,206,0,317,144,477,274,1,1,2716,0,54,120,0.1060200668896321,0.15953177257525084,0.1060200668896321,0.21036789297658862,1.0,1.3186582809224319,629.0,0.096,0.18266666666666667,0.096,0.23333333333333334,1.0,1.2773722627737227,350.0,0.0,0.0,0.0,0.0,,,0.0
55874695,4,325,124,0,0,0,323,177,0,325,124,498,233,1,1,3160,0,54,124,0.10869565217391304,0.1665551839464883,0.10869565217391304,0.21672240802675585,1.0,1.3012048192771084,648.0,0.08266666666666667,0.15533333333333332,0.08266666666666667,0.20066666666666666,1.0,1.2918454935622317,301.0,0.0,0.0,0.0,0.0,,,0.0
55874696,8,311,121,0,0,0,358,210,0,311,121,510,261,1,1,2589,0,54,121,0.1040133779264214,0.1705685618729097,0.1040133779264214,0.22374581939799332,1.0,1.311764705882353,669.0,0.08066666666666666,0.174,0.08066666666666666,0.22066666666666668,1.0,1.2681992337164751,331.0,0.0,0.0,0.0,0.0,,,0.0
55874697,8,313,152,0,0,0,400,231,0,313,152,549,299,1,1,2649,0,54,150,0.10468227424749164,0.18361204013377927,0.10468227424749164,0.23846153846153847,1.0,1.2987249544626593,713.0,0.10133333333333333,0.19933333333333333,0.10133333333333333,0.25533333333333336,1.0,1.2809364548494984,383.0,0.0,0.0,0.0,0.0,,,0.0
55874698,7,298,145,0,0,0,326,199,0,298,145,472,268,1,1,2641,0,54,145,0.09966555183946488,0.15785953177257525,0.09966555183946488,0.20869565217391303,1.0,1.3220338983050848,624.0,0.09666666666666666,0.17866666666666667,0.09666666666666666,0.22933333333333333,1.0,1.2835820895522387,344.0,0.0,0.0,0.0,0.0,,,0.0
55874699,5,312,162,0,0,0,457,229,0,312,162,569,312,1,1,2990,0,54,129,0.10434782608695652,0.1903010033444816,0.10434782608695652,0.257190635451505,1.0,1.351493848857645,769.0,0.108,0.208,0.108,0.26066666666666666,1.0,1.2532051282051282,391.0,0.0,0.0,0.0,0.0,,,0.0
55874700,8,293,149,0,0,0,374,229,0,293,149,502,304,1,1,2798,0,54,129,0.0979933110367893,0.16789297658862876,0.0979933110367893,0.2230769230769231,1.0,1.3286852589641434,667.0,0.09933333333333333,0.20266666666666666,0.09933333333333333,0.252,1.0,1.243421052631579,378.0,0.0,0.0,0.0,0.0,,,0.0
55874701,7,333,131,0,0,0,416,251,0,333,131,553,297,1,1,2762,0,54,130,0.11137123745819398,0.18494983277591973,0.11137123745819398,0.25050167224080266,1.0,1.3544303797468353,749.0,0.08733333333333333,0.198,0.08733333333333333,0.25466666666666665,1.0,1.2861952861952861,382.0,0.0,0.0,0.0,0.0,,,0.0
55874702,6,301,143,0,0,0,374,202,0,301,143,512,275,1,1,2765,0,54,143,0.10066889632107023,0.17123745819397992,0.10066889632107023,0.225752508361204,1.0,1.318359375,675.0,0.09533333333333334,0.18333333333333332,0.09533333333333334,0.23,1.0,1.2545454545454546,345.0,0.0,0.0,0.0,0.0,,,0.0
55874703,5,312,134,0,0,0,415,219,0,312,134,538,283,1,1,2980,0,54,114,0.10434782608695652,0.17993311036789297,0.10434782608695652,0.2431438127090301,1.0,1.3513011152416357,727.0,0.08933333333333333,0.18866666666666668,0.08933333333333333,0.23533333333333334,1.0,1.2473498233215548,353.0,0.0,0.0,0.0,0.0,,,0.0
