round,step,period,category,proposal_block_digest,proposal_encoding_digest,proposal_original_period,proposal_original_proposer,unique_senders,total_messages
55874588,1,0,late,62f58c848ed379177208a20b5451b84abd950e7d6193ff3e1d58d68c7b75af0a,386e7bd307d0520bd8fae40601f8bb44da523b7d19107251d363af8788c4fd14,0,4V5SSKSAWZJYXFXKY42TWPLOJL5K553MY52FEBA2TGBXXOGD6Y5DWE6WSM,324,324
55874588,2,0,late,62f58c848ed379177208a20b5451b84abd950e7d6193ff3e1d58d68c7b75af0a,386e7bd307d0520bd8fae40601f8bb44da523b7d19107251d363af8788c4fd14,0,4V5SSKSAWZJYXFXKY42TWPLOJL5K553MY52FEBA2TGBXXOGD6Y5DWE6WSM,176,176
55874588,1,0,on_time,9a02d3d860902a88b44894b2e4317cbb010099c7b1dc8a926398e81c11bb24a9,896ff0980fc30b401c61fd5ddc7ed19692d3c001e84e70d2facc253620250e3a,0,NYMNQ7BFWNKTNJE6U6EGTNSBQIAAERDRHD3VIEINQYFHGSMJXE7CIP6GI4,305,305
55874588,2,0,on_time,9a02d3d860902a88b44894b2e4317cbb010099c7b1dc8a926398e81c11bb24a9,896ff0980fc30b401c61fd5ddc7ed19692d3c001e84e70d2facc253620250e3a,0,NYMNQ7BFWNKTNJE6U6EGTNSBQIAAERDRHD3VIEINQYFHGSMJXE7CIP6GI4,139,139
55874589,1,0,late,9a02d3d860902a88b44894b2e4317cbb010099c7b1dc8a926398e81c11bb24a9,896ff0980fc30b401c61fd5ddc7ed19692d3c001e84e70d2facc253620250e3a,0,NYMNQ7BFWNKTNJE6U6EGTNSBQIAAERDRHD3VIEINQYFHGSMJXE7CIP6GI4,321,321
55874589,2,0,late,9a02d3d860902a88b44894b2e4317cbb010099c7b1dc8a926398e81c11bb24a9,896ff0980fc30b401c61fd5ddc7ed19692d3c001e84e70d2facc253620250e3a,0,NYMNQ7BFWNKTNJE6U6EGTNSBQIAAERDRHD3VIEINQYFHGSMJXE7CIP6GI4,192,192
55874589,1,0,on_time,3db4637cb521294d53cdd4c5bb99e9992c9a936b54636e39d15dfc350b165a77,9438b52e3a30c957ee772629cd6fa54dc2d4d433071f03fffe76a7b57a3bdeaa,0,I55RNI6U5IBCYLHIYXN2ZGHQ3AZDOPU5B27DFNHWUX5CGJVVRUOIYQSG3E,284,284
55874589,2,0,on_time,3db4637cb521294d53cdd4c5bb99e9992c9a936b54636e39d15dfc350b165a77,9438b52e3a30c957ee772629cd6fa54dc2d4d433071f03fffe76a7b57a3bdeaa,0,I55RNI6U5IBCYLHIYXN2ZGHQ3AZDOPU5B27DFNHWUX5CGJVVRUOIYQSG3E,140,140
55874590,1,0,late,3db4637cb521294d53cdd4c5bb99e9992c9a936b54636e39d15dfc350b165a77,9438b52e3a30c957ee772629cd6fa54dc2d4d433071f03fffe76a7b57a3bdeaa,0,I55RNI6U5IBCYLHIYXN2ZGHQ3AZDOPU5B27DFNHWUX5CGJVVRUOIYQSG3E,302,302
55874590,2,0,late,3db4637cb521294d53cdd4c5bb99e9992c9a936b54636e39d15dfc350b165a77,9438b52e3a30c957ee772629cd6fa54dc2d4d433071f03fffe76a7b57a3bdeaa,0,I55RNI6U5IBCYLHIYXN2ZGHQ3AZDOPU5B27DFNHWUX5CGJVVRUOIYQSG3E,182,182
55874590,1,0,on_time,28bd94c758b3d6604dab2b90d5ca0717a0e0cc7b441933e3cdcc910c330b7a50,dcd580207921b308413197ff3464a0d028ab31d389b68fcfb3a754c72190858a,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,302,302
55874590,2,0,on_time,28bd94c758b3d6604dab2b90d5ca0717a0e0cc7b441933e3cdcc910c330b7a50,dcd580207921b308413197ff3464a0d028ab31d389b68fcfb3a754c72190858a,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,154,154
55874591,2,0,late,28bd94c758b3d6604dab2b90d5ca0717a0e0cc7b441933e3cdcc910c330b7a50,dcd580207921b308413197ff3464a0d028ab31d389b68fcfb3a754c72190858a,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,187,187
55874591,1,0,late,28bd94c758b3d6604dab2b90d5ca0717a0e0cc7b441933e3cdcc910c330b7a50,dcd580207921b308413197ff3464a0d028ab31d389b68fcfb3a754c72190858a,0,TBN2J7U3J5D4I7R2EK7XIBFNTEGVLHNORAXQ6YBJY5IVNY5IIKOXSJRYCE,320,320
55874591,1,0,on_time,0a2210935464b70f61f36b57124c1b54f3c603437536fd9d513897bf68b718c2,cb04038d5edf2abd0fe642d83834f79cbd77733978f29e5257eb45c087e1b663,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,315,315
55874591,2,0,on_time,0a2210935464b70f61f36b57124c1b54f3c603437536fd9d513897bf68b718c2,cb04038d5edf2abd0fe642d83834f79cbd77733978f29e5257eb45c087e1b663,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,127,127
55874592,1,0,late,0a2210935464b70f61f36b57124c1b54f3c603437536fd9d513897bf68b718c2,cb04038d5edf2abd0fe642d83834f79cbd77733978f29e5257eb45c087e1b663,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,328,328
55874592,2,0,late,0a2210935464b70f61f36b57124c1b54f3c603437536fd9d513897bf68b718c2,cb04038d5edf2abd0fe642d83834f79cbd77733978f29e5257eb45c087e1b663,0,FTG3T4W7FY4X2EDHMZ6Y5DFQTXIOFAMITRYYDASQIXXS6W3AEH7ZOSSGBA,172,172
55874592,1,0,on_time,034c7ab63e28cbbb088d63fc333e448e69af08ddbf00f20a346f00c72bf3d40b,1b03704ebeef975262a1a2f739e2f8f1587c397b869eee148e13919d78574805,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,310,310
55874592,2,0,on_time,034c7ab63e28cbbb088d63fc333e448e69af08ddbf00f20a346f00c72bf3d40b,1b03704ebeef975262a1a2f739e2f8f1587c397b869eee148e13919d78574805,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,130,130
55874593,2,0,late,034c7ab63e28cbbb088d63fc333e448e69af08ddbf00f20a346f00c72bf3d40b,1b03704ebeef975262a1a2f739e2f8f1587c397b869eee148e13919d78574805,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,177,177
55874593,1,0,late,034c7ab63e28cbbb088d63fc333e448e69af08ddbf00f20a346f00c72bf3d40b,1b03704ebeef975262a1a2f739e2f8f1587c397b869eee148e13919d78574805,0,7USALIOQHU2BUCTYP3ZZMUO634H6OWPERHZQQO6FVC7P5CYDWRXEW5VWZU,332,332
55874593,1,0,on_time,6b59fca2de5c7f448b54da1d0e1393abd51bf302ddcfa50cb65a50ef631b7529,ea266caf525727cf01586ddaa02766b0066e96b57d37666d0f697f47e90a39bb,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,300,300
55874593,2,0,on_time,6b59fca2de5c7f448b54da1d0e1393abd51bf302ddcfa50cb65a50ef631b7529,ea266caf525727cf01586ddaa02766b0066e96b57d37666d0f697f47e90a39bb,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,137,137
55874594,2,0,on_time,db6248b2bbbe3c9420adde6b27ae5e051a4e020124cbe6015d81b56a6ed766ee,df6ea9c064785eee00c79c9ebe63dfef71ef9a619f02f88ce39b6cadd7cae483,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,133,133
55874594,1,0,late,6b59fca2de5c7f448b54da1d0e1393abd51bf302ddcfa50cb65a50ef631b7529,ea266caf525727cf01586ddaa02766b0066e96b57d37666d0f697f47e90a39bb,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,321,321
55874594,2,0,late,6b59fca2de5c7f448b54da1d0e1393abd51bf302ddcfa50cb65a50ef631b7529,ea266caf525727cf01586ddaa02766b0066e96b57d37666d0f697f47e90a39bb,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,181,181
55874594,1,0,on_time,db6248b2bbbe3c9420adde6b27ae5e051a4e020124cbe6015d81b56a6ed766ee,df6ea9c064785eee00c79c9ebe63dfef71ef9a619f02f88ce39b6cadd7cae483,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,310,310
55874595,1,0,on_time,1356a970d2f141e5e216168e6cbba3255f6e698995a82a39ba6ced09ac596118,d8c3fd7ddf3e3f6f436a85686f8b6768e920cad4b559ca47833ff48d91a5984e,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,330,330
55874595,2,0,on_time,1356a970d2f141e5e216168e6cbba3255f6e698995a82a39ba6ced09ac596118,d8c3fd7ddf3e3f6f436a85686f8b6768e920cad4b559ca47833ff48d91a5984e,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,132,132
55874595,2,0,late,db6248b2bbbe3c9420adde6b27ae5e051a4e020124cbe6015d81b56a6ed766ee,df6ea9c064785eee00c79c9ebe63dfef71ef9a619f02f88ce39b6cadd7cae483,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,167,167
55874595,1,0,late,db6248b2bbbe3c9420adde6b27ae5e051a4e020124cbe6015d81b56a6ed766ee,df6ea9c064785eee00c79c9ebe63dfef71ef9a619f02f88ce39b6cadd7cae483,0,3SQ6UNPFO76ZDAX3NLRUHTSO7JPVVBFYNITOOLX22G5ZKMQFHVYOT7NJ7E,328,328
55874596,1,0,on_time,712836fafee02567d921b1a20f129c313284ae4a500d33baa68ea852ed837ac3,8982c468bde45d48bf632b8814b053570e9f8a20a25cdbffb4f9706410ae2a0a,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,313,313
55874596,2,0,on_time,712836fafee02567d921b1a20f129c313284ae4a500d33baa68ea852ed837ac3,8982c468bde45d48bf632b8814b053570e9f8a20a25cdbffb4f9706410ae2a0a,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,131,131
55874596,1,0,late,1356a970d2f141e5e216168e6cbba3255f6e698995a82a39ba6ced09ac596118,d8c3fd7ddf3e3f6f436a85686f8b6768e920cad4b559ca47833ff48d91a5984e,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,347,347
55874596,2,0,late,1356a970d2f141e5e216168e6cbba3255f6e698995a82a39ba6ced09ac596118,d8c3fd7ddf3e3f6f436a85686f8b6768e920cad4b559ca47833ff48d91a5984e,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,176,176
55874597,2,0,on_time,b3e86a5e82d14e0dc147ab526c4c4ec6f885671d05ab6b253b1d58a99a61bd34,75b65e17bea1e694c9bdb8ef3ece2ea7f9eda3a61bef076651e8a986c728e88e,0,2DHABIS5PPUZZR3LCPPKZUYRJKNOHAUIL3VXPM2BPLLEZKVYH662LQVK6E,138,138
55874597,2,0,late,712836fafee02567d921b1a20f129c313284ae4a500d33baa68ea852ed837ac3,8982c468bde45d48bf632b8814b053570e9f8a20a25cdbffb4f9706410ae2a0a,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,194,194
55874597,1,0,late,712836fafee02567d921b1a20f129c313284ae4a500d33baa68ea852ed837ac3,8982c468bde45d48bf632b8814b053570e9f8a20a25cdbffb4f9706410ae2a0a,0,D6CCE7DL3GSVOCQDPWMNR5V7JEKGXOJACCU4A4K76DLJHZ4H47WRVBPUNY,338,338
55874597,1,0,on_time,b3e86a5e82d14e0dc147ab526c4c4ec6f885671d05ab6b253b1d58a99a61bd34,75b65e17bea1e694c9bdb8ef3ece2ea7f9eda3a61bef076651e8a986c728e88e,0,2DHABIS5PPUZZR3LCPPKZUYRJKNOHAUIL3VXPM2BPLLEZKVYH662LQVK6E,308,308
55874598,1,0,late,b3e86a5e82d14e0dc147ab526c4c4ec6f885671d05ab6b253b1d58a99a61bd34,75b65e17bea1e694c9bdb8ef3ece2ea7f9eda3a61bef076651e8a986c728e88e,0,2DHABIS5PPUZZR3LCPPKZUYRJKNOHAUIL3VXPM2BPLLEZKVYH662LQVK6E,325,325
55874598,2,0,late,b3e86a5e82d14e0dc147ab526c4c4ec6f885671d05ab6b253b1d58a99a61bd34,75b65e17bea1e694c9bdb8ef3ece2ea7f9eda3a61bef076651e8a986c728e88e,0,2DHABIS5PPUZZR3LCPPKZUYRJKNOHAUIL3VXPM2BPLLEZKVYH662LQVK6E,189,189
55874598,1,0,on_time,ab25c45c0a8272c902f671570a6e91b48aa7ecdc3bbf6852255e52d01d07fbd3,3357715d68e43caee2a6672b6d51cb287fb9919be53c377278299df950a945a9,0,ZCTSZETIV455NISF4VLQZM3W46KEQOIQJEO6EJITGTQ2LWQBMWWWYLNMM4,339,339
55874598,2,0,on_time,ab25c45c0a8272c902f671570a6e91b48aa7ecdc3bbf6852255e52d01d07fbd3,3357715d68e43caee2a6672b6d51cb287fb9919be53c377278299df950a945a9,0,ZCTSZETIV455NISF4VLQZM3W46KEQOIQJEO6EJITGTQ2LWQBMWWWYLNMM4,142,142
55874599,2,0,late,ab25c45c0a8272c902f671570a6e91b48aa7ecdc3bbf6852255e52d01d07fbd3,3357715d68e43caee2a6672b6d51cb287fb9919be53c377278299df950a945a9,0,ZCTSZETIV455NISF4VLQZM3W46KEQOIQJEO6EJITGTQ2LWQBMWWWYLNMM4,190,190
55874599,1,0,late,ab25c45c0a8272c902f671570a6e91b48aa7ecdc3bbf6852255e52d01d07fbd3,3357715d68e43caee2a6672b6d51cb287fb9919be53c377278299df950a945a9,0,ZCTSZETIV455NISF4VLQZM3W46KEQOIQJEO6EJITGTQ2LWQBMWWWYLNMM4,352,352
55874599,1,0,on_time,19ec232d97af4bd0b5de0220496f320e5a4a40a5a755a68359ab87a6d9c0ad5a,b789167df8186cc354e80f8f795a562d824e0683dd351fd0d4da67e59a56131f,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,329,329
55874599,2,0,on_time,19ec232d97af4bd0b5de0220496f320e5a4a40a5a755a68359ab87a6d9c0ad5a,b789167df8186cc354e80f8f795a562d824e0683dd351fd0d4da67e59a56131f,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,137,137
55874600,2,0,late,19ec232d97af4bd0b5de0220496f320e5a4a40a5a755a68359ab87a6d9c0ad5a,b789167df8186cc354e80f8f795a562d824e0683dd351fd0d4da67e59a56131f,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,184,184
55874600,1,0,late,19ec232d97af4bd0b5de0220496f320e5a4a40a5a755a68359ab87a6d9c0ad5a,b789167df8186cc354e80f8f795a562d824e0683dd351fd0d4da67e59a56131f,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,343,343
55874600,1,0,on_time,50e41ec8617c7e312a0cd2aedc0041be94a73b49f1b2c84928ed6820e525a673,217dcf8c7642d9350460495c19340fc31571f694c41535311b79108a52a7e5cb,0,FKDXPRVUHAJKVDDAROMO4W3P256I46Y5J3LYPK3COYEBXRJEETB27DZZMA,338,338
55874600,2,0,on_time,50e41ec8617c7e312a0cd2aedc0041be94a73b49f1b2c84928ed6820e525a673,217dcf8c7642d9350460495c19340fc31571f694c41535311b79108a52a7e5cb,0,FKDXPRVUHAJKVDDAROMO4W3P256I46Y5J3LYPK3COYEBXRJEETB27DZZMA,137,137
55874601,1,0,on_time,48d7a04a044e4ba997bc2c8f3f82b64804763873c1928b10228e43902c20161e,40151a18e5ceecaf05db088ae792e28942f430c4a2fee667bbd551d369d696fb,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,343,343
55874601,2,0,on_time,48d7a04a044e4ba997bc2c8f3f82b64804763873c1928b10228e43902c20161e,40151a18e5ceecaf05db088ae792e28942f430c4a2fee667bbd551d369d696fb,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,137,137
55874601,1,0,late,50e41ec8617c7e312a0cd2aedc0041be94a73b49f1b2c84928ed6820e525a673,217dcf8c7642d9350460495c19340fc31571f694c41535311b79108a52a7e5cb,0,FKDXPRVUHAJKVDDAROMO4W3P256I46Y5J3LYPK3COYEBXRJEETB27DZZMA,350,350
55874601,2,0,late,50e41ec8617c7e312a0cd2aedc0041be94a73b49f1b2c84928ed6820e525a673,217dcf8c7642d9350460495c19340fc31571f694c41535311b79108a52a7e5cb,0,FKDXPRVUHAJKVDDAROMO4W3P256I46Y5J3LYPK3COYEBXRJEETB27DZZMA,181,181
55874602,2,0,late,48d7a04a044e4ba997bc2c8f3f82b64804763873c1928b10228e43902c20161e,40151a18e5ceecaf05db088ae792e28942f430c4a2fee667bbd551d369d696fb,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,197,197
55874602,1,0,late,48d7a04a044e4ba997bc2c8f3f82b64804763873c1928b10228e43902c20161e,40151a18e5ceecaf05db088ae792e28942f430c4a2fee667bbd551d369d696fb,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,351,351
55874602,1,0,on_time,cbb75182beeeef3d568c63b719a33bc8a87f289d5fd571712b30cb02b7efd24a,9f798b5484d90a05118773a78d01d167abe28375d988fa850b920b0f5e113033,0,CRTAUOE76O76I3WDS4FKYRWYSMBPMV4TRG4O5PZWIY7ZHIGQROREQY6F6Y,309,309
55874602,2,0,on_time,cbb75182beeeef3d568c63b719a33bc8a87f289d5fd571712b30cb02b7efd24a,9f798b5484d90a05118773a78d01d167abe28375d988fa850b920b0f5e113033,0,CRTAUOE76O76I3WDS4FKYRWYSMBPMV4TRG4O5PZWIY7ZHIGQROREQY6F6Y,140,140
55874603,2,0,late,cbb75182beeeef3d568c63b719a33bc8a87f289d5fd571712b30cb02b7efd24a,9f798b5484d90a05118773a78d01d167abe28375d988fa850b920b0f5e113033,0,CRTAUOE76O76I3WDS4FKYRWYSMBPMV4TRG4O5PZWIY7ZHIGQROREQY6F6Y,199,199
55874603,1,0,late,cbb75182beeeef3d568c63b719a33bc8a87f289d5fd571712b30cb02b7efd24a,9f798b5484d90a05118773a78d01d167abe28375d988fa850b920b0f5e113033,0,CRTAUOE76O76I3WDS4FKYRWYSMBPMV4TRG4O5PZWIY7ZHIGQROREQY6F6Y,321,321
55874603,1,0,on_time,71ae8cdabc8e1432bd337d220bb8df60d20e8c37031147bedd5c376f84028b25,306d74613e7ebb9851b68ff51ccf07fb7b80ee8e79e1e2d8d0764e074a80deed,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,311,311
55874603,2,0,on_time,71ae8cdabc8e1432bd337d220bb8df60d20e8c37031147bedd5c376f84028b25,306d74613e7ebb9851b68ff51ccf07fb7b80ee8e79e1e2d8d0764e074a80deed,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,147,147
55874604,2,0,on_time,5fe619f2f23ba75dc11490463a0c12498e777b49e13835c144d078016e903666,faa8bcd8b02268fe369a5b5dff2979949182f5db84658201fcfcf1ddfb16f970,0,MKZIWVBDBZV7UK6XQY3DFLYSBLSJWCDHDJWK3JAHWCFMNJOH4ZXQSMOUCE,134,134
55874604,2,0,late,71ae8cdabc8e1432bd337d220bb8df60d20e8c37031147bedd5c376f84028b25,306d74613e7ebb9851b68ff51ccf07fb7b80ee8e79e1e2d8d0764e074a80deed,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,184,184
55874604,1,0,late,71ae8cdabc8e1432bd337d220bb8df60d20e8c37031147bedd5c376f84028b25,306d74613e7ebb9851b68ff51ccf07fb7b80ee8e79e1e2d8d0764e074a80deed,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,329,329
55874604,1,0,on_time,5fe619f2f23ba75dc11490463a0c12498e777b49e13835c144d078016e903666,faa8bcd8b02268fe369a5b5dff2979949182f5db84658201fcfcf1ddfb16f970,0,MKZIWVBDBZV7UK6XQY3DFLYSBLSJWCDHDJWK3JAHWCFMNJOH4ZXQSMOUCE,303,303
55874605,1,0,late,5fe619f2f23ba75dc11490463a0c12498e777b49e13835c144d078016e903666,faa8bcd8b02268fe369a5b5dff2979949182f5db84658201fcfcf1ddfb16f970,0,MKZIWVBDBZV7UK6XQY3DFLYSBLSJWCDHDJWK3JAHWCFMNJOH4ZXQSMOUCE,319,319
55874605,2,0,late,5fe619f2f23ba75dc11490463a0c12498e777b49e13835c144d078016e903666,faa8bcd8b02268fe369a5b5dff2979949182f5db84658201fcfcf1ddfb16f970,0,MKZIWVBDBZV7UK6XQY3DFLYSBLSJWCDHDJWK3JAHWCFMNJOH4ZXQSMOUCE,184,184
55874605,1,0,on_time,1a760e772fabae6fe4e1112ae4e26eb6ba0f6b4f338627e5b4e40fb344e60709,d08dda2e845a7868f93c461eb6c841c5246403b602893a9b93c29c6f29f4dfee,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,312,312
55874605,2,0,on_time,1a760e772fabae6fe4e1112ae4e26eb6ba0f6b4f338627e5b4e40fb344e60709,d08dda2e845a7868f93c461eb6c841c5246403b602893a9b93c29c6f29f4dfee,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,133,133
55874606,1,0,on_time,777cd83d79be27bf2db677602645143de5597ee928514055be0abf5d7f60dfe4,35032e59fac32dfcc1ac71baa5aa3c4e4a1c4f288b3a4839c2127cab0e120335,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,288,288
55874606,2,0,on_time,777cd83d79be27bf2db677602645143de5597ee928514055be0abf5d7f60dfe4,35032e59fac32dfcc1ac71baa5aa3c4e4a1c4f288b3a4839c2127cab0e120335,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,145,145
55874606,2,0,late,1a760e772fabae6fe4e1112ae4e26eb6ba0f6b4f338627e5b4e40fb344e60709,d08dda2e845a7868f93c461eb6c841c5246403b602893a9b93c29c6f29f4dfee,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,185,185
55874606,1,0,late,1a760e772fabae6fe4e1112ae4e26eb6ba0f6b4f338627e5b4e40fb344e60709,d08dda2e845a7868f93c461eb6c841c5246403b602893a9b93c29c6f29f4dfee,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,331,331
55874607,2,0,on_time,9e7fe15a9aac5daa5d6e47a05e829c425ac8593fb328d4ed216e60bb274d2799,92cfea76ad651978ef48dda0a628f2312576d8a048cbcbc77ef7a98c5cca173b,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,147,147
55874607,1,0,late,777cd83d79be27bf2db677602645143de5597ee928514055be0abf5d7f60dfe4,35032e59fac32dfcc1ac71baa5aa3c4e4a1c4f288b3a4839c2127cab0e120335,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,304,304
55874607,2,0,late,777cd83d79be27bf2db677602645143de5597ee928514055be0abf5d7f60dfe4,35032e59fac32dfcc1ac71baa5aa3c4e4a1c4f288b3a4839c2127cab0e120335,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,200,200
55874607,1,0,on_time,9e7fe15a9aac5daa5d6e47a05e829c425ac8593fb328d4ed216e60bb274d2799,92cfea76ad651978ef48dda0a628f2312576d8a048cbcbc77ef7a98c5cca173b,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,303,303
55874608,2,0,on_time,daf570d430e0552aee4c067539b7c698fdc630c3c09bed44b7eac05fa912fcd4,f135c2d7fe62bc58b1c4f03dbb46c049cc84733bfbd19284f190e4489bca593d,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,136,136
55874608,2,0,late,9e7fe15a9aac5daa5d6e47a05e829c425ac8593fb328d4ed216e60bb274d2799,92cfea76ad651978ef48dda0a628f2312576d8a048cbcbc77ef7a98c5cca173b,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,184,184
55874608,1,0,late,9e7fe15a9aac5daa5d6e47a05e829c425ac8593fb328d4ed216e60bb274d2799,92cfea76ad651978ef48dda0a628f2312576d8a048cbcbc77ef7a98c5cca173b,0,GJGK42UVZK4IDKN5MGP53A6FJEHRI52PI4E3BBJZRZCQZ666BKYILYXI2E,305,305
55874608,1,0,on_time,daf570d430e0552aee4c067539b7c698fdc630c3c09bed44b7eac05fa912fcd4,f135c2d7fe62bc58b1c4f03dbb46c049cc84733bfbd19284f190e4489bca593d,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,330,330
55874609,2,0,on_time,90de20d81a4788c726e7ded6221f1c91658cbfe98ad25654aedd6856fc2c0dac,71da9cf3339f5fdb60593a5a7f813d027e75debcf47aeb1d6bcd2bc590323f4c,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,150,150
55874609,1,0,late,daf570d430e0552aee4c067539b7c698fdc630c3c09bed44b7eac05fa912fcd4,f135c2d7fe62bc58b1c4f03dbb46c049cc84733bfbd19284f190e4489bca593d,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,346,346
55874609,2,0,late,daf570d430e0552aee4c067539b7c698fdc630c3c09bed44b7eac05fa912fcd4,f135c2d7fe62bc58b1c4f03dbb46c049cc84733bfbd19284f190e4489bca593d,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,178,178
